time,open_price,close_price,high_price,low_price,coin_volume
2023-06-10 23:00:00,26010.0,25608.0,26033.1,25300.0,43150.971000003934
2023-06-10 23:30:00,25608.0,25529.2,25761.7,25518.5,23885.987999998983
2023-06-11 00:00:00,25529.2,25605.1,25646.6,25529.2,10077.492999999771
2023-06-11 00:30:00,25605.1,25738.2,25741.0,25596.3,7492.530999999919
2023-06-11 01:00:00,25738.2,25720.0,25747.3,25666.7,5902.286999999979
2023-06-11 01:30:00,25720.0,25740.7,25876.7,25691.2,12938.98700000036
2023-06-11 02:00:00,25740.7,25708.8,25753.6,25671.6,5223.668000000008
2023-06-11 02:30:00,25708.8,25751.1,25819.6,25702.2,4479.859999999988
2023-06-11 03:00:00,25751.1,25810.2,25845.0,25732.3,5147.108999999979
2023-06-11 03:30:00,25810.2,25863.2,25919.5,25810.1,6610.348999999909
2023-06-11 04:00:00,25863.2,25846.0,25883.9,25825.5,3691.129000000013
2023-06-11 04:30:00,25846.0,25826.6,25859.8,25815.2,2693.1280000000124
2023-06-11 05:00:00,25826.6,25812.3,25839.9,25755.1,5419.556999999995
2023-06-11 05:30:00,25812.3,25739.3,25829.7,25714.1,4267.455999999976
2023-06-11 06:00:00,25739.3,25765.6,25781.4,25705.0,4040.66400000001
2023-06-11 06:30:00,25765.6,25814.5,25850.0,25765.5,4716.9219999999805
2023-06-11 07:00:00,25814.5,25753.2,25821.2,25736.2,3325.477000000016
2023-06-11 07:30:00,25753.2,25756.0,25791.9,25737.5,3146.17499999999
2023-06-11 08:00:00,25756.0,25736.1,25759.0,25715.6,3470.179000000001
2023-06-11 08:30:00,25736.1,25714.7,25758.1,25674.3,4656.673999999927
2023-06-11 09:00:00,25714.7,25675.7,25715.6,25621.3,7676.810999999836
2023-06-11 09:30:00,25675.7,25718.4,25749.9,25651.0,6327.147999999976
2023-06-11 10:00:00,25718.4,25736.6,25752.9,25718.3,2675.935000000012
2023-06-11 10:30:00,25736.6,25805.8,25820.1,25725.1,4555.034999999944
2023-06-11 11:00:00,25805.8,25778.9,25809.8,25761.0,3319.077000000012
2023-06-11 11:30:00,25778.9,25776.0,25783.3,25749.2,2223.641999999988
2023-06-11 12:00:00,25776.0,25770.9,25789.1,25753.5,1698.5080000000012
2023-06-11 12:30:00,25770.9,25728.0,25775.8,25726.2,2686.617000000002
2023-06-11 13:00:00,25728.0,25723.9,25760.3,25721.2,2047.484000000005
2023-06-11 13:30:00,25723.9,25727.4,25733.8,25682.7,3263.035999999976
2023-06-11 14:00:00,25727.4,25751.9,25765.3,25710.6,2577.0999999999976
2023-06-11 14:30:00,25751.9,25697.6,25755.7,25687.2,3613.738999999987
2023-06-11 15:00:00,25697.6,25712.1,25726.1,25689.0,2274.602999999997
2023-06-11 15:30:00,25712.1,25763.2,25787.4,25708.4,4150.810999999994
2023-06-11 16:00:00,25763.2,25789.7,25809.8,25744.4,3546.6259999999997
2023-06-11 16:30:00,25789.7,25784.9,25839.0,25784.7,4285.298999999974
2023-06-11 17:00:00,25784.9,25776.2,25790.0,25761.0,2345.1640000000098
2023-06-11 17:30:00,25776.2,25740.2,25778.3,25731.9,2912.9979999999973
2023-06-11 18:00:00,25740.2,25741.5,25767.4,25725.0,2458.843000000008
2023-06-11 18:30:00,25741.5,25693.2,25766.8,25661.0,6741.9809999998415
2023-06-11 19:00:00,25693.2,25722.0,25795.4,25683.9,5965.900999999907
2023-06-11 19:30:00,25722.0,25748.3,25761.7,25701.3,3286.103000000018
2023-06-11 20:00:00,25748.3,25759.1,25769.1,25726.2,2589.3390000000104
2023-06-11 20:30:00,25759.1,25741.2,25760.0,25720.8,2518.88300000001
2023-06-11 21:00:00,25741.2,25823.2,25895.8,25726.7,11221.079999999796
2023-06-11 21:30:00,25823.2,25859.9,25950.0,25820.8,13252.281999999595
2023-06-11 22:00:00,25859.9,25978.5,26020.1,25827.7,16398.943999999978
2023-06-11 22:30:00,25978.5,25932.6,26079.0,25883.8,13994.761000000042
2023-06-11 23:00:00,25932.6,25940.7,26038.3,25914.8,8638.11099999988
2023-06-11 23:30:00,25940.7,25966.3,26022.2,25936.6,5692.663999999997
2023-06-12 00:00:00,25966.3,26050.9,26100.0,25921.3,11026.241999999787
2023-06-12 00:30:00,26050.9,26021.0,26094.0,26015.3,5575.951999999987
2023-06-12 01:00:00,26021.0,26085.9,26199.0,26021.0,18349.002999999524
2023-06-12 01:30:00,26085.9,26110.8,26127.0,26058.4,4560.431000000021
2023-06-12 02:00:00,26110.8,26078.3,26128.8,26064.0,3613.818000000008
2023-06-12 02:30:00,26078.3,26034.0,26089.9,25956.4,8191.156999999753
2023-06-12 03:00:00,26034.0,25978.5,26059.3,25971.7,5185.970999999972
2023-06-12 03:30:00,25978.5,25883.8,25992.4,25726.2,23112.99099999969
2023-06-12 04:00:00,25883.8,25839.5,25921.3,25813.7,6601.551999999929
2023-06-12 04:30:00,25839.5,25909.9,25928.1,25806.0,5166.816999999985
