time,open_price,close_price,high_price,low_price,coin_volume
2023-06-10 23:00:00,15.52,15.003,15.57,14.92,5975233
2023-06-11 00:00:00,15.003,15.314,15.32,14.942,2542438
2023-06-11 01:00:00,15.314,15.373,15.472,15.177,2686809
2023-06-11 02:00:00,15.373,15.517,15.576,15.304,1953471
2023-06-11 03:00:00,15.517,15.717,15.87,15.464,2570255
2023-06-11 04:00:00,15.717,15.605,15.848,15.566,2118220
2023-06-11 05:00:00,15.605,15.418,15.69,15.351,2267270
2023-06-11 06:00:00,15.418,15.581,15.702,15.403,1611517
2023-06-11 07:00:00,15.581,15.667,15.69,15.445,1289555
2023-06-11 08:00:00,15.667,15.547,15.777,15.501,1388981
2023-06-11 09:00:00,15.547,15.426,15.629,15.249,2324089
2023-06-11 10:00:00,15.426,15.65,15.722,15.417,1734477
2023-06-11 11:00:00,15.65,15.55,15.715,15.537,1490359
2023-06-11 12:00:00,15.55,15.381,15.587,15.358,1507795
2023-06-11 13:00:00,15.381,15.361,15.562,15.297,1946554
2023-06-11 14:00:00,15.361,15.307,15.466,15.28,1481502
2023-06-11 15:00:00,15.307,15.58,15.704,15.3,2271090
2023-06-11 16:00:00,15.58,15.518,15.63,15.486,1335579
2023-06-11 17:00:00,15.518,15.444,15.675,15.433,1603426
2023-06-11 18:00:00,15.444,15.275,15.482,15.235,1987385
2023-06-11 19:00:00,15.275,15.221,15.495,15.101,2414362
2023-06-11 20:00:00,15.221,15.211,15.35,15.172,1448413
2023-06-11 21:00:00,15.211,15.404,15.55,15.125,2900912
2023-06-11 22:00:00,15.404,15.464,15.6,15.338,2270417
2023-06-11 23:00:00,15.464,15.684,15.837,15.439,2815987
2023-06-12 00:00:00,15.684,15.977,16.18,15.568,3781956
2023-06-12 01:00:00,15.977,15.945,16.15,15.89,2360436
2023-06-12 02:00:00,15.945,15.742,16.007,15.606,1852897
2023-06-12 03:00:00,15.742,15.502,15.79,15.348,2295570
2023-06-12 04:00:00,15.502,15.534,15.575,15.4,1226222
2023-06-12 05:00:00,15.534,15.495,15.594,15.333,1566067
2023-06-12 06:00:00,15.495,15.377,15.54,15.282,2024711
2023-06-12 07:00:00,15.377,15.014,15.464,14.9,4093415
2023-06-12 08:00:00,15.014,15.086,15.199,14.971,1695481
2023-06-12 09:00:00,15.086,15.208,15.3,15.076,1594478
2023-06-12 10:00:00,15.208,15.023,15.22,14.976,1427408
2023-06-12 11:00:00,15.023,15.154,15.3,15.02,1520915
2023-06-12 12:00:00,15.154,15.074,15.263,15.03,1136283
2023-06-12 13:00:00,15.074,15.383,15.444,15.007,2342233
2023-06-12 14:00:00,15.383,15.484,15.703,15.341,3469289
2023-06-12 15:00:00,15.484,15.487,15.589,15.43,1283357
2023-06-12 16:00:00,15.487,15.401,15.507,15.313,1540319
2023-06-12 17:00:00,15.401,15.389,15.412,15.301,1122329
2023-06-12 18:00:00,15.389,15.227,15.389,15.125,1899449
2023-06-12 19:00:00,15.227,15.281,15.47,15.151,2068551
2023-06-12 20:00:00,15.281,15.199,15.294,15.17,1184350
2023-06-12 21:00:00,15.199,15.174,15.321,15.091,1773602
2023-06-12 22:00:00,15.174,14.967,15.204,14.708,5110271
2023-06-12 23:00:00,14.967,15.024,15.034,14.754,2480028
2023-06-13 00:00:00,15.024,14.95,15.042,14.848,1493910
2023-06-13 01:00:00,14.95,15.027,15.054,14.892,1345984
2023-06-13 02:00:00,15.027,15.252,15.395,14.991,1805279
2023-06-13 03:00:00,15.252,15.2,15.36,15.153,1468895
2023-06-13 04:00:00,15.2,15.183,15.393,15.126,1248930
2023-06-13 05:00:00,15.183,15.065,15.319,14.994,1688724
2023-06-13 06:00:00,15.065,15.206,15.306,15.005,1428673
2023-06-13 07:00:00,15.206,15.419,15.431,15.112,1517482
2023-06-13 08:00:00,15.419,15.331,15.523,15.3,1586186
2023-06-13 09:00:00,15.331,15.286,15.357,15.115,1426063
2023-06-13 10:00:00,15.286,15.365,15.425,15.253,1100183
2023-06-13 11:00:00,15.365,15.35,15.462,15.327,900726
2023-06-13 12:00:00,15.35,15.412,15.508,15.33,1009149
2023-06-13 13:00:00,15.412,15.56,15.691,15.381,2059910
2023-06-13 14:00:00,15.56,15.449,15.617,15.339,1939313
2023-06-13 15:00:00,15.449,15.459,15.513,15.38,1176088
2023-06-13 16:00:00,15.459,15.628,15.687,15.437,2445184
2023-06-13 17:00:00,15.628,15.455,16.0,15.19,6308855
2023-06-13 18:00:00,15.455,15.2,15.488,15.199,3460478
2023-06-13 19:00:00,15.2,15.092,15.269,14.9,3154299
2023-06-13 20:00:00,15.092,14.79,15.1,14.751,3296909
2023-06-13 21:00:00,14.79,14.924,14.954,14.763,1810776
2023-06-13 22:00:00,14.924,14.873,15.0,14.817,1552968
2023-06-13 23:00:00,14.873,14.931,15.165,14.83,2511337
2023-06-14 00:00:00,14.931,14.956,15.017,14.901,940158
2023-06-14 01:00:00,14.956,14.922,15.078,14.85,1587872
2023-06-14 02:00:00,14.922,14.998,15.029,14.861,825410
2023-06-14 03:00:00,14.998,14.914,15.031,14.863,707889
2023-06-14 04:00:00,14.914,15.025,15.036,14.911,751495
2023-06-14 05:00:00,15.025,15.089,15.094,14.9,1188906
2023-06-14 06:00:00,15.089,15.195,15.212,15.002,1093161
2023-06-14 07:00:00,15.195,15.274,15.274,15.153,1026750
2023-06-14 08:00:00,15.274,15.227,15.29,15.123,1008502
2023-06-14 09:00:00,15.227,15.164,15.257,15.142,761372
2023-06-14 10:00:00,15.164,15.028,15.194,14.99,1186651
2023-06-14 11:00:00,15.028,15.093,15.143,14.998,821162
2023-06-14 12:00:00,15.093,15.043,15.142,14.997,1042266
2023-06-14 13:00:00,15.043,15.144,15.196,15.025,907368
2023-06-14 14:00:00,15.144,15.182,15.194,15.085,779354
