time,open_price,close_price,high_price,low_price,coin_volume
2023-06-10 17:00:00,14.895,15.605,15.87,14.4,47582030.0
2023-06-11 05:00:00,15.605,15.518,15.777,15.249,20648768.0
2023-06-11 17:00:00,15.518,15.534,16.18,15.101,26957983.0
2023-06-12 05:00:00,15.534,15.401,15.703,14.9,23693956.0
2023-06-12 17:00:00,15.401,15.183,15.47,14.708,23001578.0
2023-06-13 05:00:00,15.183,15.628,15.691,14.994,18277681.0
2023-06-13 17:00:00,15.628,15.025,16.0,14.751,26908446.0
2023-06-14 05:00:00,15.025,15.195,15.29,14.9,11293039.0
2023-06-14 17:00:00,15.195,14.476,15.372,13.97,27698439.0
2023-06-15 05:00:00,14.476,14.658,15.089,14.397,19188732.0
2023-06-15 17:00:00,14.658,14.766,15.069,14.161,24121381.0
2023-06-16 05:00:00,14.766,14.561,14.979,14.51,10137477.0
2023-06-16 17:00:00,14.561,15.306,15.475,14.315,20950299.0
2023-06-17 05:00:00,15.306,15.761,16.211,15.154,14326351.0
2023-06-17 17:00:00,15.761,15.633,15.912,15.545,8700437.0
2023-06-18 05:00:00,15.633,15.713,15.74,15.405,7545789.0
2023-06-18 17:00:00,15.713,15.43,15.842,15.25,9509721.0
2023-06-19 05:00:00,15.43,15.552,15.581,15.32,6026045.0
2023-06-19 17:00:00,15.552,16.1,16.154,15.419,16216759.0
2023-06-20 05:00:00,16.1,15.915,16.316,15.78,10120922.0
2023-06-20 17:00:00,15.915,16.632,16.682,15.715,20196577.0
2023-06-21 05:00:00,16.632,16.776,17.221,16.551,15103595.0
2023-06-21 17:00:00,16.776,17.22,17.395,16.511,20177201.0
2023-06-22 05:00:00,17.22,16.844,17.737,16.538,14710053.0
2023-06-22 17:00:00,16.844,16.62,17.166,16.56,12738977.0
2023-06-23 05:00:00,16.62,16.585,16.858,16.504,8496257.0
2023-06-23 17:00:00,16.585,17.129,17.526,16.129,24853857.0
2023-06-24 05:00:00,17.129,17.2,17.535,17.005,10227371.0
2023-06-24 17:00:00,17.2,16.634,17.388,16.32,13070197.0
2023-06-25 05:00:00,16.634,17.239,17.376,16.555,11254476.0
2023-06-25 17:00:00,17.239,16.947,17.292,16.75,11668368.0
2023-06-26 05:00:00,16.947,16.918,17.054,16.514,10476128.0
2023-06-26 17:00:00,16.918,16.264,17.115,15.888,15654494.0
2023-06-27 05:00:00,16.264,16.682,16.77,16.121,9690872.0
2023-06-27 17:00:00,16.682,16.621,16.938,16.321,12876051.0
2023-06-28 05:00:00,16.621,16.198,16.649,15.744,14484791.0
2023-06-28 17:00:00,16.198,15.967,16.523,15.473,15909478.0
2023-06-29 05:00:00,15.967,18.044,18.283,15.857,31614151.0
2023-06-29 17:00:00,18.044,17.988,18.232,17.25,36903295.0
2023-06-30 05:00:00,17.988,18.865,19.085,17.85,42852981.0
2023-06-30 17:00:00,18.865,18.858,20.038,16.991,51182394.0
2023-07-01 05:00:00,18.858,18.328,19.008,17.9,19648246.0
2023-07-01 17:00:00,18.328,18.677,18.729,18.241,9022895.0
2023-07-02 05:00:00,18.677,19.033,19.491,18.434,23037407.0
2023-07-02 17:00:00,19.033,19.453,19.75,18.85,20970202.0
2023-07-03 05:00:00,19.453,19.465,19.658,19.166,10677343.0
2023-07-03 17:00:00,19.465,19.251,19.496,18.85,16076841.0
2023-07-04 05:00:00,19.251,19.239,19.498,19.05,9388574.0
2023-07-04 17:00:00,19.239,19.13,19.95,19.087,19349066.0
2023-07-05 05:00:00,19.13,18.695,19.375,18.151,11862930.0
2023-07-05 17:00:00,18.695,18.981,19.024,18.43,11638067.0
2023-07-06 05:00:00,18.981,19.89,20.35,18.936,27188825.0
2023-07-06 17:00:00,19.89,19.592,20.98,18.803,54460583.0
2023-07-07 05:00:00,19.592,20.149,20.532,19.259,35740838.0
2023-07-07 17:00:00,20.149,21.484,21.982,20.149,57392463.0
2023-07-08 05:00:00,21.484,21.929,22.468,21.315,41533492.0
2023-07-08 17:00:00,21.929,21.807,22.0,21.362,28366505.0
