time,open_price,close_price,high_price,low_price,coin_volume
2023-06-10 23:00:00,26010.0,25740.7,26033.1,25300.0,103448.25700000298
2023-06-11 02:00:00,25740.7,25826.6,25919.5,25671.6,27845.242999999915
2023-06-11 05:00:00,25826.6,25756.0,25850.0,25705.0,24916.250999999964
2023-06-11 08:00:00,25756.0,25805.8,25820.1,25621.3,29361.781999999697
2023-06-11 11:00:00,25805.8,25727.4,25809.8,25682.7,15238.363999999989
2023-06-11 14:00:00,25727.4,25784.9,25839.0,25687.2,20448.17799999995
2023-06-11 17:00:00,25784.9,25748.3,25795.4,25661.0,23710.98999999977
2023-06-11 20:00:00,25748.3,25932.6,26079.0,25720.8,59975.28899999942
2023-06-11 23:00:00,25932.6,26110.8,26199.0,25914.8,53842.402999999205
2023-06-12 02:00:00,26110.8,25909.9,26128.8,25726.2,51872.30599999933
2023-06-12 05:00:00,25909.9,25762.4,26025.1,25600.0,58139.41900000001
2023-06-12 08:00:00,25762.4,25757.5,25838.8,25742.9,22191.537000000026
2023-06-12 11:00:00,25757.5,25927.1,25945.0,25729.9,30512.285999999647
2023-06-12 14:00:00,25927.1,25975.7,26097.7,25904.0,47179.207999999606
2023-06-12 17:00:00,25975.7,25837.4,25983.2,25722.0,44082.38499999911
2023-06-12 20:00:00,25837.4,25797.5,25962.5,25640.0,56284.71399999974
2023-06-12 23:00:00,25797.5,25886.0,25886.0,25741.7,21364.01899999998
2023-06-13 02:00:00,25886.0,25894.8,25961.0,25852.9,19146.89999999996
2023-06-13 05:00:00,25894.8,26115.4,26155.5,25806.0,56511.94299999979
2023-06-13 08:00:00,26115.4,26065.8,26134.0,25963.7,34338.90999999986
2023-06-13 11:00:00,26065.8,26167.8,26284.7,26041.2,41512.90800000077
2023-06-13 14:00:00,26167.8,26178.1,26200.0,26076.5,39321.06799999949
2023-06-13 17:00:00,26178.1,25975.7,26430.5,25888.0,141638.6940000073
2023-06-13 20:00:00,25975.7,25812.1,25975.9,25708.0,70761.94299999822
2023-06-13 23:00:00,25812.1,25835.9,25973.0,25788.7,33684.22399999946
2023-06-14 02:00:00,25835.9,25918.0,25924.6,25790.6,16767.063999999977
2023-06-14 05:00:00,25918.0,26015.0,26045.8,25897.6,26863.89299999984
2023-06-14 08:00:00,26015.0,25833.2,26022.6,25820.0,22810.910999999767
2023-06-14 11:00:00,25833.2,25916.3,25937.5,25825.1,20506.93099999997
2023-06-14 14:00:00,25916.3,25967.2,26022.0,25898.0,22164.38199999984
2023-06-14 17:00:00,25967.2,25990.2,26077.0,25915.6,34531.28699999996
2023-06-14 20:00:00,25990.2,26017.9,26040.0,25870.0,31403.606999999585
2023-06-14 23:00:00,26017.9,24920.1,26099.3,24796.8,226129.34400002196
2023-06-15 02:00:00,24920.1,25115.9,25179.1,24800.0,80271.24699999919
2023-06-15 05:00:00,25115.9,25071.8,25198.8,25015.2,36363.53999999977
2023-06-15 08:00:00,25071.8,25019.0,25085.7,24915.9,34542.393000000025
2023-06-15 11:00:00,25019.0,24958.1,25063.4,24856.0,51075.0189999993
2023-06-15 14:00:00,24958.1,25007.0,25042.5,24777.0,55689.67999999965
2023-06-15 17:00:00,25007.0,25004.4,25100.0,24910.9,57895.06099999877
2023-06-15 20:00:00,25004.4,25135.0,25161.7,24918.2,41807.27900000034
2023-06-15 23:00:00,25135.0,25556.7,25600.0,25081.1,126931.09900000028
2023-06-16 02:00:00,25556.7,25586.1,25750.0,25500.0,69667.30299999929
2023-06-16 05:00:00,25586.1,25538.3,25589.1,25420.1,35500.65799999992
2023-06-16 08:00:00,25538.3,25541.2,25620.0,25461.0,29981.39399999979
2023-06-16 11:00:00,25541.2,25534.0,25616.0,25522.8,27130.09299999997
2023-06-16 14:00:00,25534.0,25462.8,25610.0,25453.0,34096.395999999644
2023-06-16 17:00:00,25462.8,25602.2,25720.0,25142.1,90963.89400000878
2023-06-16 20:00:00,25602.2,26304.6,26323.0,25540.8,191824.506000003
2023-06-16 23:00:00,26304.6,26397.9,26526.9,26263.2,99898.04099999963
2023-06-17 02:00:00,26397.9,26336.0,26408.7,26273.7,23749.973999999977
2023-06-17 05:00:00,26336.0,26263.6,26362.2,26170.8,31741.21799999963
2023-06-17 08:00:00,26263.6,26679.4,26900.0,26230.0,69309.33400000683
2023-06-17 11:00:00,26679.4,26590.6,26780.7,26552.0,47328.97199999915
2023-06-17 14:00:00,26590.6,26497.5,26635.6,26455.0,30965.541000000543
2023-06-17 17:00:00,26497.5,26485.6,26579.1,26394.0,34406.66000000041
2023-06-17 20:00:00,26485.6,26411.1,26533.0,26288.5,48075.0120000005
2023-06-17 23:00:00,26411.1,26531.5,26547.2,26399.0,20513.624999999916
2023-06-18 02:00:00,26531.5,26508.9,26590.0,26466.1,14990.785999999942
2023-06-18 05:00:00,26508.9,26467.4,26530.0,26367.8,22207.746999999912
2023-06-18 08:00:00,26467.4,26524.3,26642.2,26462.0,24304.519000000364
2023-06-18 11:00:00,26524.3,26488.7,26675.1,26457.2,30951.00399999968
2023-06-18 14:00:00,26488.7,26488.5,26530.0,26443.5,17867.72799999998
2023-06-18 17:00:00,26488.5,26541.4,26566.0,26425.8,28389.10099999979
2023-06-18 20:00:00,26541.4,26619.8,26649.6,26511.2,27917.546999999944
2023-06-18 23:00:00,26619.8,26461.8,26709.4,26342.8,44901.71600000031
2023-06-19 02:00:00,26461.8,26329.7,26479.2,26230.9,45438.12200000313
2023-06-19 05:00:00,26329.7,26436.0,26459.0,26241.2,27203.492999999704
2023-06-19 08:00:00,26436.0,26449.8,26459.9,26354.8,14915.666000000032
2023-06-19 11:00:00,26449.8,26406.1,26468.5,26374.2,15883.709999999975
2023-06-19 14:00:00,26406.1,26438.6,26439.5,26350.2,18670.27799999992
2023-06-19 17:00:00,26438.6,26413.6,26569.7,26371.0,53080.32300000018
2023-06-19 20:00:00,26413.6,26655.0,26700.0,26290.3,63912.91800000144
